# GEN: 	 LUNGHEZZA DEL MIGLIORE: 	 LUNGHEZZA MEDIA:
484	9.67772	9.67772
485	9.67772	9.67772
486	9.67772	9.67772
487	9.67772	9.67772
488	9.67772	9.67772
489	9.67772	9.67772
490	9.67772	9.67772
491	9.67772	9.67772
492	9.67772	9.67772
493	9.67772	9.67772
494	9.67772	9.67772
495	9.67772	9.67772
496	9.67772	9.67772
497	9.67772	9.67772
498	9.67772	9.67772
499	9.67772	9.67772
500	9.67772	9.67772
