# GEN: 	 LUNGHEZZA DEL MIGLIORE: 	 LUNGHEZZA MEDIA:
825	68.9157	68.9157
826	68.9157	68.9157
827	68.9157	68.9157
828	68.9157	68.9157
829	68.9157	68.9157
830	68.9157	68.9157
831	68.9157	68.9157
832	68.9157	68.9157
833	68.9157	68.9157
834	68.9157	68.9157
835	68.9157	68.9157
836	68.9157	68.9157
837	68.9157	68.9157
838	68.9157	68.9157
839	68.9157	68.9157
840	68.9157	68.9157
841	68.9157	68.9157
842	68.9157	68.9157
843	68.9157	68.9157
844	68.9157	68.9157
845	68.9157	68.9157
846	68.9157	68.9157
847	68.9157	68.9157
848	68.9157	68.9157
849	68.9157	68.9157
850	68.9157	68.9157
851	68.9157	68.9157
852	68.9157	68.9157
853	68.9157	68.9157
854	68.9157	68.9157
855	68.9157	68.9157
856	68.9157	68.9157
857	68.9157	68.9157
858	68.9157	68.9157
859	68.9157	68.9157
860	68.9157	68.9157
861	68.9157	68.9157
862	68.9157	68.9157
863	68.9157	68.9157
864	68.9157	68.9157
865	68.9157	68.9157
866	68.9157	68.9157
867	68.9157	68.9157
868	68.9157	68.9157
869	68.9157	68.9157
870	68.9157	68.9157
871	68.9157	68.9157
872	68.9157	68.9157
873	68.9157	68.9157
874	68.9157	68.9157
875	68.9157	68.9157
876	68.9157	68.9157
877	68.9157	68.9157
878	68.9157	68.9157
879	68.9157	68.9157
880	68.9157	68.9157
881	68.9157	68.9157
882	68.9157	68.9157
883	68.9157	68.9157
884	68.9157	68.9157
885	68.9157	68.9157
886	68.9157	68.9157
887	68.9157	68.9157
888	68.9157	68.9157
889	68.9157	68.9157
890	68.9157	68.9157
891	68.9157	68.9157
892	68.9157	68.9157
893	68.9157	68.9157
894	68.9157	68.9157
895	68.9157	68.9157
896	68.9157	68.9157
897	68.9157	68.9157
898	68.9157	68.9157
899	68.9157	68.9157
900	68.9157	68.9157
901	68.9157	68.9157
902	68.9157	68.9157
903	68.9157	68.9157
904	68.9157	68.9157
905	68.9157	68.9157
906	68.9157	68.9157
907	68.9157	68.9157
908	68.9157	68.9157
909	68.9157	68.9157
910	68.9157	68.9157
911	68.9157	68.9157
912	68.9157	68.9157
913	68.9157	68.9157
914	68.9157	68.9157
915	68.9157	68.9157
916	68.9157	68.9157
917	68.9157	68.9157
918	68.9157	68.9157
919	68.9157	68.9157
920	68.9157	68.9157
921	68.9157	68.9157
922	68.9157	68.9157
923	68.9157	68.9157
924	68.9157	68.9157
925	68.9157	68.9157
926	68.9157	68.9157
927	68.9157	68.9157
928	68.9157	68.9157
929	68.9157	68.9157
930	68.9157	68.9157
931	68.9157	68.9157
932	68.9157	68.9157
933	68.9157	68.9157
934	68.9157	68.9157
935	68.9157	68.9157
936	68.9157	68.9157
937	68.9157	68.9157
938	68.9157	68.9157
939	68.9157	68.9157
940	68.9157	68.9157
941	68.9157	68.9157
942	68.9157	68.9157
943	68.9157	68.9157
944	68.9157	68.9157
945	68.9157	68.9157
946	68.9157	68.9157
947	68.9157	68.9157
948	68.9157	68.9157
949	68.9157	68.9157
950	68.9157	68.9157
951	68.9157	68.9157
952	68.9157	68.9157
953	68.9157	68.9157
954	68.9157	68.9157
955	68.9157	68.9157
956	68.9157	68.9157
957	68.9157	68.9157
958	68.9157	68.9157
959	68.9157	68.9157
960	68.9157	68.9157
961	68.9157	68.9157
962	68.9157	68.9157
963	68.9157	68.9157
964	68.9157	68.9157
965	68.9157	68.9157
966	68.9157	68.9157
967	68.9157	68.9157
968	68.9157	68.9157
969	68.9157	68.9157
970	68.9157	68.9157
971	68.9157	68.9157
