# GEN: 	 LUNGHEZZA DEL MIGLIORE: 	 LUNGHEZZA MEDIA:
625	3378.9	4039.97
626	3378.9	4029.39
627	3378.9	4023.11
628	3378.9	4022.76
629	3378.9	4022.49
630	3378.9	4017.49
631	3378.9	4008.87
632	3378.9	4018.6
633	3378.9	4012.22
634	3378.9	4013.58
635	3327.72	4027.81
636	3327.72	4034.39
637	3327.72	4031.44
638	3327.72	4030.57
639	3378.9	4025.93
640	3378.9	4023.39
641	3378.9	4006.16
642	3378.9	4014.43
643	3395.36	4014.95
644	3395.36	4022.77
645	3395.36	4051.93
646	3252.17	4031.25
647	3252.17	4031.17
648	3252.17	4028.25
649	3252.17	4026.76
650	3252.17	4016.87
651	3252.17	4012.34
652	3252.17	4020.52
653	3252.17	4021.93
654	3252.17	4025.53
655	3252.17	4036.67
656	3252.17	4041.17
657	3252.17	4041.24
658	3300.91	4025.4
659	3300.91	4027.89
660	3300.91	4038.48
661	3300.91	4028.82
662	3338.82	4013.17
663	3338.82	4026
664	3338.82	4030.43
665	3338.82	4028.72
666	3338.82	4026.17
667	3330.57	4014.33
668	3330.57	4019.48
669	3330.57	4045.37
670	3330.57	4052.61
671	3330.57	4068.05
672	3330.57	4063.85
673	3330.57	4098.56
674	3330.57	4087.23
675	3400.2	4107.93
676	3400.2	4112.75
677	3400.2	4105.67
678	3400.2	4096.01
679	3400.2	4101.96
680	3400.2	4093.03
681	3428.74	4097.62
682	3428.74	4069.31
683	3428.74	4052.63
684	3428.74	4048.06
685	3428.74	4058.91
686	3428.74	4055.55
687	3428.74	4053.18
688	3428.74	4054.49
689	3428.74	4051.11
690	3428.74	4057.79
691	3428.74	4068.32
692	3428.74	4056.84
693	3428.74	4047.75
694	3428.74	4066.7
695	3447.4	4074.92
696	3447.4	4101.29
697	3447.4	4107.68
698	3447.4	4114.4
699	3447.4	4123.21
700	3447.4	4098.64
701	3447.4	4109.74
702	3527.24	4104.83
703	3527.24	4096.26
704	3527.24	4111.06
705	3527.24	4084.39
706	3527.24	4081.75
707	3527.24	4072.09
708	3527.24	4073.69
709	3527.24	4080.43
710	3527.24	4078.04
711	3527.24	4084.38
712	3527.24	4105.16
713	3527.24	4097.36
714	3546.69	4116.36
715	3546.69	4111.74
716	3546.69	4116.62
717	3546.69	4100.7
718	3546.69	4101.56
719	3546.69	4083.81
720	3546.69	4085.88
721	3455.78	4088.26
722	3455.78	4087.4
723	3455.78	4075.75
724	3455.78	4051.12
725	3455.78	4047.64
726	3455.78	4055.97
727	3455.78	4048.26
728	3455.78	4052.79
729	3455.78	4057.82
730	3511.96	4057.02
731	3511.96	4049.85
732	3511.96	4037.79
733	3511.96	4031.8
734	3511.96	4023.82
735	3568.42	4029.74
736	3521.46	4014.57
737	3521.46	4026.47
738	3521.46	4035.41
739	3521.46	4034.14
740	3521.46	4024.83
741	3521.46	4025.76
742	3521.46	4013.77
743	3521.46	4018.76
744	3521.46	4019.51
745	3510.37	4012.85
746	3502.7	4005.3
747	3502.7	4007.05
748	3510.37	4006.15
749	3510.37	4008.8
750	3510.37	3999.87
751	3510.37	4004.71
752	3510.37	3988.6
753	3510.37	4006.1
754	3510.37	4010.87
755	3423.32	3997.46
756	3531.77	3999.44
757	3317.86	4012.83
758	3317.86	4012.74
759	3317.86	4018.1
760	3317.86	4015.87
761	3385.56	4031.08
762	3385.56	4026.18
763	3385.56	4015.86
764	3385.56	4025.39
765	3385.56	4010.02
766	3385.56	4001.59
767	3385.56	3995.95
768	3385.56	4003.09
769	3399.18	4000.45
770	3399.18	4009.63
771	3612.23	4012.68
772	3452.92	3995.8
773	3420.12	3980.54
774	3448.53	3981.59
775	3448.53	3992.2
776	3448.53	4003.45
777	3237.71	4010.82
778	3237.71	4001.61
779	3237.71	3996.87
780	3243.81	3999.07
781	3243.81	4014.52
782	3243.81	3993.61
783	3243.81	4014.53
784	3243.81	4017.8
785	3243.81	4012.77
786	3243.81	4000.98
787	3480.61	4004.33
788	3498.77	4002.36
789	3498.77	4010.83
790	3498.77	4011.66
791	3498.77	4007.71
792	3528.55	4012.03
793	3528.55	4023.02
794	3528.55	4023.9
795	3528.55	4034.92
796	3573.18	4032.08
797	3573.18	4038.81
798	3304.71	4010.43
799	3304.71	4021.98
800	3512.05	4027.3
801	3512.05	4036.77
802	3512.05	4030.55
803	3512.05	4025.86
804	3512.05	4030.17
805	3592.19	4032.46
806	3592.19	4028.15
807	3512.06	4033.86
808	3596	4047.91
809	3528.62	4033.5
810	3528.62	4036.06
811	3528.62	4032.3
812	3528.62	4030.59
813	3528.62	4033.05
814	3528.62	4046.94
815	3528.62	4032.38
816	3528.62	4027.88
817	3528.62	4027.71
818	3516.37	4032.55
819	3516.37	4023.22
820	3516.37	4028.37
821	3460.08	4044.08
822	3453.35	4032.72
823	3453.35	4035.21
824	3453.35	3991.71
825	3453.35	4006.97
826	3453.35	4009.03
827	3453.35	4007.72
828	3453.35	3994.96
829	3453.35	3987.9
830	3453.35	4003.22
831	3453.35	4027.14
832	3453.35	4028.77
833	3646.6	4041.37
834	3502.86	4019.25
835	3469.86	4025.98
836	3469.86	4007.45
837	3469.86	4005.83
838	3469.86	3987.58
839	3518.05	4001.57
840	3518.05	4010.96
841	3518.05	4010.77
842	3518.05	4025.78
843	3518.05	4049.8
844	3657.2	4058.61
845	3657.2	4069.85
846	3620.51	4059.35
847	3620.51	4049.65
848	3620.51	4052.25
849	3620.51	4059.81
850	3620.51	4050.52
851	3620.51	4057.59
852	3620.51	4052.42
853	3620.51	4054.25
854	3620.51	4051.48
855	3620.51	4066.76
856	3620.51	4045.11
857	3620.51	4055.37
858	3620.51	4060.72
859	3620.51	4065.09
860	3558.13	4078.64
861	3467.04	4074.37
862	3088.75	4062.27
863	3088.75	4056.03
864	3088.75	4048.63
865	3088.75	4051.81
866	3088.75	4068.98
867	3088.75	4074.5
868	3088.75	4070.23
869	3088.75	4078.98
870	3088.75	4074.58
871	3088.75	4075.69
872	3088.75	4067.07
873	3088.75	4063.83
874	3088.75	4084.61
875	3088.75	4106.06
876	3320.66	4127.76
877	3320.66	4119.62
878	3320.66	4121.23
879	3320.66	4123.16
880	3320.66	4133.05
881	3320.66	4133.03
882	3320.66	4141.15
883	3320.66	4165.79
884	3320.66	4163.92
885	3320.66	4135.77
886	3320.66	4124.67
887	3320.66	4137.11
888	3320.66	4154.08
889	3320.66	4164.57
890	3320.66	4153.45
891	3320.66	4142.8
892	3320.66	4154.12
893	3320.66	4144.5
894	3320.66	4154.37
895	3320.66	4143.63
896	3320.66	4139.7
897	3320.66	4134.11
898	3352.59	4140.26
899	3352.59	4136.44
900	3352.59	4114.68
901	3352.59	4098.71
902	3352.59	4097.34
903	3352.59	4094.95
904	3352.59	4099.34
905	3352.59	4107.06
906	3352.59	4106.36
907	3352.59	4110.33
908	3352.59	4115.95
909	3352.59	4106.74
910	3352.59	4127.65
911	3352.59	4124.14
912	3352.59	4136.45
913	3473.95	4114.09
914	3448.25	4114.82
915	3448.25	4109.48
916	3440.72	4097.78
917	3440.72	4102.25
918	3696.75	4093.92
919	3604.83	4080.24
920	3604.83	4083.06
921	3604.83	4087.04
922	3604.83	4089.7
923	3604.83	4091.28
924	3604.83	4098.13
925	3604.83	4102.95
926	3604.83	4110.05
927	3740.8	4105.52
928	3791.31	4123.93
929	3791.31	4106.89
930	3791.31	4105.1
931	3603.88	4098.56
932	3603.88	4086.29
933	3602.13	4107.24
934	3602.13	4112.56
935	3602.13	4118.34
936	3730.91	4127.98
937	3730.91	4125.7
938	3619.72	4121.29
939	3619.72	4098.93
940	3640.37	4096.51
941	3640.37	4099.84
942	3594.33	4109.94
943	3627.74	4110.91
944	3627.74	4120
945	3627.74	4101.27
946	3627.74	4102.24
947	3519.08	4094.76
948	3519.08	4080.73
949	3519.08	4055.69
950	3519.08	4046.98
951	3519.08	4055.91
952	3519.08	4053.63
953	3519.08	4047.16
954	3519.08	4035.05
955	3519.08	4038.32
956	3519.08	4028.25
957	3519.08	4041.01
958	3519.08	4037.79
959	3519.08	4041.71
960	3519.08	4041.23
961	3536.07	4022.85
962	3536.07	4009.25
963	3536.07	4012.47
964	3536.07	4017.19
965	3536.07	4029.56
966	3536.07	4026.13
967	3536.07	4038.25
968	3536.07	4038.78
969	3536.07	4062.66
970	3536.07	4049.6
971	3536.07	4049.84
972	3536.07	4048.33
973	3536.07	4052.31
974	3536.07	4049.58
975	3536.07	4051.26
976	3536.07	4034.92
977	3536.07	4035.41
978	3361.56	4029.31
979	3536.07	4040.77
980	3536.07	4033.7
981	3536.07	4034.89
982	3536.07	4033.96
983	3536.07	4035.87
984	3565.18	4040.26
985	3708.02	4037.16
986	3607.35	4029.46
987	3607.35	4038.66
988	3607.35	4073.79
989	3607.35	4085.63
990	3607.35	4082.65
991	3607.35	4060.98
992	3607.35	4075.45
993	3638.38	4074.05
994	3638.38	4102.47
995	3638.38	4099.05
996	3638.38	4089.51
997	3638.38	4075.4
998	3638.38	4095.4
999	3638.38	4094.31
1000	3660.43	4101.94
1001	3660.43	4109.56
1002	3660.43	4103.21
1003	3660.43	4094.82
1004	3660.43	4116.23
1005	3660.43	4115.79
1006	3660.43	4114.58
1007	3673.8	4125.66
1008	3721.35	4138.63
1009	3721.35	4151.22
1010	3606.94	4144.41
1011	3606.94	4136.2
1012	3606.94	4131.57
1013	3606.94	4113.19
1014	3606.94	4129.05
1015	3606.94	4124.73
1016	3667.71	4120.92
1017	3667.71	4137.61
1018	3667.71	4131.83
1019	3667.71	4135.02
1020	3667.71	4129.46
1021	3482.12	4122.59
1022	3482.12	4118.99
1023	3649.34	4121.69
1024	3649.34	4139.25
1025	3604.75	4119.33
1026	3604.75	4108.91
1027	3604.75	4098.77
1028	3538.97	4087.42
1029	3538.97	4080.49
1030	3516.38	4071.9
1031	3649.34	4077.6
1032	3649.34	4088.31
1033	3541.88	4078.86
1034	3541.88	4084.11
1035	3541.88	4062.54
1036	3541.88	4075.06
1037	3541.88	4054.6
1038	3541.88	4063.67
1039	3541.88	4062.5
1040	3541.88	4074.61
1041	3541.88	4065.04
1042	3303.21	4076.91
1043	3303.21	4085.14
1044	3303.21	4089.82
1045	3067.33	4071.55
1046	2996.08	4072.84
1047	2996.08	4074.49
1048	3303.21	4075.36
1049	3303.21	4082.1
1050	3303.21	4083.34
1051	3303.21	4085.12
1052	3332.7	4099.5
1053	3332.7	4087.66
1054	3332.7	4080.09
1055	3332.7	4080.98
1056	3332.7	4068.76
1057	3332.7	4059.39
1058	3332.7	4052.41
1059	3332.7	4058.07
1060	3332.7	4054.91
1061	3403.66	4041.52
1062	3403.66	4056.59
1063	3403.66	4048.03
1064	3403.66	4054.94
1065	3403.66	4068.83
1066	3403.66	4062.42
1067	3403.66	4057.82
1068	3377.83	4055.92
1069	3377.83	4059.96
1070	3588.79	4068.62
1071	3638.96	4074.36
1072	3682.61	4088.87
1073	3682.61	4074.71
1074	3682.61	4076.23
1075	3620.78	4080.19
1076	3573.12	4060.08
1077	3573.12	4066.78
1078	3549.44	4063.14
1079	3549.44	4054.95
1080	3549.44	4044.19
1081	3549.44	4050.63
1082	3549.44	4036.88
1083	3549.44	4051.74
1084	3578.14	4056.7
1085	3578.14	4049.68
1086	3457.82	4057.75
1087	3457.82	4030.16
